epochs=10, code time=2.510560 (in min) 
"train acc" 	 	 "val acc"  	 	 "train loss" 	 	 "val loss" 
0.827777777777777724	0.255555555886692487	0.519005239009857178	3.231771198908488074
0.931944444444444464	0.461111109786563445	0.251232787304454364	3.061202314164903626
0.945833333333333304	0.411111109786563456	0.191736721661355747	3.265083964665730587
0.954166666666666718	0.455555555555555547	0.173523053526878357	3.374816036224365323
0.947222222222222188	0.494444441795349132	0.171420396284924614	3.450818300247192383
0.965277777777777790	0.416666667328940477	0.145462121648920917	3.814523643917507645
0.962500000000000022	0.455555556880103241	0.121797188123067224	3.788487243652343572
0.962500000000000022	0.466666667328940521	0.137141002714633947	3.794232039981418225
0.959722222222222254	0.472222220897674572	0.118579797322551403	3.900792937808566840
0.963888888888888906	0.411111112435658788	0.095715596030155822	4.085304408603244397
